player1,player2,wins1,wins2,dateYear,dateMonth,dateDay
Munoz-De La Nava D.,Gonzalez M.,4,6,2016,2,22
Munoz-De La Nava D.,Gonzalez M.,6,2,2016,2,22
Gimeno-Traver D.,Clezar G.,3,6,2016,2,22
Gimeno-Traver D.,Clezar G.,6,4,2016,2,22
Gimeno-Traver D.,Clezar G.,6,1,2016,2,22
Cervantes I.,Granollers M.,6,3,2016,2,23
Cervantes I.,Granollers M.,6,4,2016,2,23
Rola B.,Lorenzi P.,7,6,2016,2,23
Rola B.,Lorenzi P.,3,6,2016,2,23
Rola B.,Lorenzi P.,7,6,2016,2,23
Schwartzman D.,Zeballos H.,6,3,2016,2,23
Schwartzman D.,Zeballos H.,4,2,2016,2,23
Bagnis F.,Mathieu P.H.,6,4,2016,2,23
Bagnis F.,Mathieu P.H.,6,1,2016,2,23
Elias G.,Andujar P.,1,6,2016,2,23
Elias G.,Andujar P.,6,4,2016,2,23
Carreno-Busta P.,Ramos-Vinolas A.,0,6,2016,2,23
Carreno-Busta P.,Ramos-Vinolas A.,6,4,2016,2,23
Carreno-Busta P.,Ramos-Vinolas A.,7,6,2016,2,23
Lajovic D.,Vanni L.,6,2,2016,2,23
Lajovic D.,Vanni L.,6,2,2016,2,23
Giraldo S.,Cecchinato M.,6,2,2016,2,23
Giraldo S.,Cecchinato M.,6,2,2016,2,23
Monteiro T.,Almagro N.,6,3,2016,2,23
Monteiro T.,Almagro N.,7,5,2016,2,23
Carreno-Busta P.,Gimeno-Traver D.,6,2,2016,2,25
Carreno-Busta P.,Gimeno-Traver D.,3,6,2016,2,25
Carreno-Busta P.,Gimeno-Traver D.,6,3,2016,2,25
Delbonis F.,Schwartzman D.,3,6,2016,2,25
Delbonis F.,Schwartzman D.,6,4,2016,2,25
Delbonis F.,Schwartzman D.,6,2,2016,2,25
Cervantes I.,Rola B.,7,6,2016,2,25
Cervantes I.,Rola B.,7,6,2016,2,25
Carballes Baena R.,Bellucci T.,2,6,2016,2,25
Carballes Baena R.,Bellucci T.,6,4,2016,2,25
Carballes Baena R.,Bellucci T.,6,3,2016,2,25
Elias G.,Giraldo S.,6,4,2016,2,25
Elias G.,Giraldo S.,6,3,2016,2,25
Cuevas P.,Bagnis F.,6,3,2016,2,25
Cuevas P.,Bagnis F.,7,5,2016,2,25
Lajovic D.,Paire B.,6,0,2016,2,25
Lajovic D.,Paire B.,4,6,2016,2,25
Lajovic D.,Paire B.,6,3,2016,2,25
Monteiro T.,Munoz-De La Nava D.,4,6,2016,2,25
Monteiro T.,Munoz-De La Nava D.,6,3,2016,2,25
Monteiro T.,Munoz-De La Nava D.,6,2,2016,2,25
Carreno-Busta P.,Carballes Baena R.,6,0,2016,2,26
Carreno-Busta P.,Carballes Baena R.,6,3,2016,2,26
Cervantes I.,Delbonis F.,7,6,2016,2,26
Cervantes I.,Delbonis F.,2,6,2016,2,26
Cervantes I.,Delbonis F.,6,4,2016,2,26
Lajovic D.,Elias G.,6,3,2016,2,26
Lajovic D.,Elias G.,4,6,2016,2,26
Lajovic D.,Elias G.,6,0,2016,2,26
Cuevas P.,Monteiro T.,4,6,2016,2,26
Cuevas P.,Monteiro T.,6,3,2016,2,26
Cuevas P.,Monteiro T.,6,3,2016,2,26
Carreno-Busta P.,Cervantes I.,6,1,2016,2,27
Carreno-Busta P.,Cervantes I.,6,1,2016,2,27
Cuevas P.,Lajovic D.,6,3,2016,2,27
Cuevas P.,Lajovic D.,6,4,2016,2,27
Cuevas P.,Carreno-Busta P.,7,6,2016,2,28
Cuevas P.,Carreno-Busta P.,6,3,2016,2,28
Cervantes I.,Almagro N.,5,7,2016,3,10
Cervantes I.,Almagro N.,6,3,2016,3,10
Cervantes I.,Almagro N.,6,4,2016,3,10
Coric B.,Pouille L.,6,2,2016,3,10
Coric B.,Pouille L.,7,5,2016,3,10
Delbonis F.,Giraldo S.,6,3,2016,3,10
Delbonis F.,Giraldo S.,7,6,2016,3,10
Carreno-Busta P.,Donskoy E.,6,3,2016,3,10
Carreno-Busta P.,Donskoy E.,6,4,2016,3,10
Mayer L.,Groth S.,6,4,2016,3,10
Mayer L.,Groth S.,6,3,2016,3,10
Pella G.,Edmund K.,6,7,2016,3,10
Pella G.,Edmund K.,6,4,2016,3,10
Pella G.,Edmund K.,7,5,2016,3,10
Haase R.,Schwartzman D.,6,3,2016,3,10
Haase R.,Schwartzman D.,6,4,2016,3,10
Tiafoe F.,Fritz T.,6,3,2016,3,10
Tiafoe F.,Fritz T.,2,6,2016,3,10
Tiafoe F.,Fritz T.,6,3,2016,3,10
Mahut N.,Olivo R.,6,2,2016,3,10
Mahut N.,Olivo R.,6,4,2016,3,10
Kuznetsov An.,Trungelliti M.,6,4,2016,3,11
Kuznetsov An.,Trungelliti M.,6,4,2016,3,11
Marchenko I.,Tursunov D.,7,5,2016,3,11
Marchenko I.,Tursunov D.,7,6,2016,3,11
Granollers M.,Dzumhur D.,6,1,2016,3,11
Granollers M.,Dzumhur D.,6,0,2016,3,11
Harrison R.,Lajovic D.,6,3,2016,3,11
Harrison R.,Lajovic D.,7,6,2016,3,11
Ram R.,Rubin N.,7,6,2016,3,11
Ram R.,Rubin N.,7,6,2016,3,11
Ramos-Vinolas A.,Chung H.,2,6,2016,3,11
Ramos-Vinolas A.,Chung H.,6,0,2016,3,11
Ramos-Vinolas A.,Chung H.,6,3,2016,3,11
Del Potro J.M.,Smyczek T.,6,4,2016,3,11
Del Potro J.M.,Smyczek T.,6,0,2016,3,11
Zverev A.,Dodig I.,3,6,2016,3,11
Zverev A.,Dodig I.,7,5,2016,3,11
Zverev A.,Dodig I.,6,3,2016,3,11
Kukushkin M.,Munoz-De La Nava D.,7,6,2016,3,11
Kukushkin M.,Munoz-De La Nava D.,6,2,2016,3,11
Youzhny M.,Bedene A.,7,5,2016,3,11
Youzhny M.,Bedene A.,2,6,2016,3,11
Youzhny M.,Bedene A.,6,3,2016,3,11
Muller G.,Estrella Burgos V.,7,5,2016,3,11
Muller G.,Estrella Burgos V.,6,3,2016,3,11
Mannarino A.,Rosol L.,4,6,2016,3,11
Mannarino A.,Rosol L.,6,3,2016,3,11
Mannarino A.,Rosol L.,6,4,2016,3,11
Pospisil V.,Donaldson J.,7,6,2016,3,11
Pospisil V.,Donaldson J.,6,7,2016,3,11
Pospisil V.,Donaldson J.,6,3,2016,3,11
Garcia-Lopez G.,Gulbis E.,6,2,2016,3,12
Garcia-Lopez G.,Gulbis E.,7,6,2016,3,12
Fratangelo B.,Gabashvili T.,6,4,2016,3,12
Fratangelo B.,Gabashvili T.,6,4,2016,3,12
Kovalik J.,Herbert P.H,6,4,2016,3,12
Kovalik J.,Herbert P.H,6,7,2016,3,12
Kovalik J.,Herbert P.H,7,6,2016,3,12
Kudla D.,Istomin D.,6,3,2016,3,12
Kudla D.,Istomin D.,2,6,2016,3,12
Kudla D.,Istomin D.,6,1,2016,3,12
Millman J.,Sarkissian A.,6,2,2016,3,12
Millman J.,Sarkissian A.,6,0,2016,3,12
Millot V.,Mcdonald M.,6,1,2016,3,12
Millot V.,Mcdonald M.,6,3,2016,3,12
Verdasco F.,Polansky P.,7,6,2016,3,12
Verdasco F.,Polansky P.,6,3,2016,3,12
De Bakker T.,Vesely J.,6,4,2016,3,12
De Bakker T.,Vesely J.,4,6,2016,3,12
De Bakker T.,Vesely J.,6,2,2016,3,12
Berrer M.,Monaco J.,7,6,2016,3,12
Berrer M.,Monaco J.,5,7,2016,3,12
Berrer M.,Monaco J.,6,4,2016,3,12
Seppi A.,Young D.,4,6,2016,3,12
Seppi A.,Young D.,6,4,2016,3,12
Seppi A.,Young D.,6,3,2016,3,12
Gasquet R.,Mahut N.,6,4,2016,3,12
Gasquet R.,Mahut N.,6,1,2016,3,12
Dolgopolov O.,Haase R.,6,4,2016,3,12
Dolgopolov O.,Haase R.,6,2,2016,3,12
Delbonis F.,Sousa J.,7,6,2016,3,12
Delbonis F.,Sousa J.,6,4,2016,3,12
Raonic M.,Cervantes I.,6,1,2016,3,12
Raonic M.,Cervantes I.,6,3,2016,3,12
Monfils G.,Carreno-Busta P.,7,5,2016,3,12
Monfils G.,Carreno-Busta P.,7,6,2016,3,12
Ramos-Vinolas A.,Kyrgios N.,7,6,2016,3,12
Ramos-Vinolas A.,Kyrgios N.,7,5,2016,3,12
Berdych T.,Del Potro J.M.,7,6,2016,3,12
Berdych T.,Del Potro J.M.,6,2,2016,3,12
Tomic B.,Ram R.,6,4,2016,3,12
Tomic B.,Ram R.,7,5,2016,3,12
Mayer L.,Troicki V.,7,5,2016,3,12
Mayer L.,Troicki V.,6,3,2016,3,12
Pella G.,Cuevas P.,6,1,2016,3,12
Pella G.,Cuevas P.,4,6,2016,3,12
Pella G.,Cuevas P.,6,4,2016,3,12
Coric B.,Bellucci T.,6,2,2016,3,12
Coric B.,Bellucci T.,6,2,2016,3,12
Murray A.,Granollers M.,6,4,2016,3,12
Murray A.,Granollers M.,7,6,2016,3,12
Kuznetsov An.,Chardy J.,6,4,2016,3,13
Kuznetsov An.,Chardy J.,6,2,2016,3,13
Cilic M.,Harrison R.,6,4,2016,3,13
Cilic M.,Harrison R.,6,3,2016,3,13
Goffin D.,Tiafoe F.,3,6,2016,3,13
Goffin D.,Tiafoe F.,6,3,2016,3,13
Goffin D.,Tiafoe F.,7,6,2016,3,13
Wawrinka S.,Marchenko I.,6,3,2016,3,13
Wawrinka S.,Marchenko I.,6,2,2016,3,13
Zverev A.,Dimitrov G.,6,4,2016,3,13
Zverev A.,Dimitrov G.,3,6,2016,3,13
Zverev A.,Dimitrov G.,7,5,2016,3,13
Thiem D.,Kovalik J.,7,6,2016,3,13
Thiem D.,Kovalik J.,7,6,2016,3,13
Mannarino A.,Paire B.,6,1,2016,3,13
Mannarino A.,Paire B.,6,3,2016,3,13
Tsonga J.W.,Millot V.,7,5,2016,3,13
Tsonga J.W.,Millot V.,6,1,2016,3,13
Querrey S.,De Bakker T.,7,6,2016,3,13
Querrey S.,De Bakker T.,6,4,2016,3,13
Nishikori K.,Kukushkin M.,6,3,2016,3,13
Nishikori K.,Kukushkin M.,6,3,2016,3,13
Simon G.,Pospisil V.,1,6,2016,3,13
Simon G.,Pospisil V.,6,0,2016,3,13
Simon G.,Pospisil V.,6,1,2016,3,13
Lopez F.,Garcia-Lopez G.,6,2,2016,3,13
Lopez F.,Garcia-Lopez G.,6,2,2016,3,13
Kohlschreiber P.,Kudla D.,6,0,2016,3,13
Kohlschreiber P.,Kudla D.,6,1,2016,3,13
Djokovic N.,Fratangelo B.,2,6,2016,3,14
Djokovic N.,Fratangelo B.,6,1,2016,3,14
Djokovic N.,Fratangelo B.,6,2,2016,3,14
Sock J.,Berrer M.,6,2,2016,3,14
Sock J.,Berrer M.,6,4,2016,3,14
Isner J.,Seppi A.,7,6,2016,3,14
Isner J.,Seppi A.,6,4,2016,3,14
Verdasco F.,Klizan M.,5,3,2016,3,14
Johnson S.,Millman J.,6,4,2016,3,14
Johnson S.,Millman J.,6,2,2016,3,14
Nadal R.,Muller G.,6,2,2016,3,14
Nadal R.,Muller G.,2,6,2016,3,14
Nadal R.,Muller G.,6,4,2016,3,14
Delbonis F.,Murray A.,6,4,2016,3,14
Delbonis F.,Murray A.,4,6,2016,3,14
Delbonis F.,Murray A.,7,6,2016,3,14
Raonic M.,Tomic B.,6,2,2016,3,14
Raonic M.,Tomic B.,3,0,2016,3,14
Goffin D.,Pella G.,4,6,2016,3,14
Goffin D.,Pella G.,6,3,2016,3,14
Goffin D.,Pella G.,6,2,2016,3,14
Gasquet R.,Dolgopolov O.,2,6,2016,3,14
Gasquet R.,Dolgopolov O.,6,2,2016,3,14
Gasquet R.,Dolgopolov O.,6,1,2016,3,14
Cilic M.,Mayer L.,6,4,2016,3,14
Cilic M.,Mayer L.,6,3,2016,3,14
Berdych T.,Coric B.,6,1,2016,3,15
Berdych T.,Coric B.,7,6,2016,3,15
Monfils G.,Ramos-Vinolas A.,6,1,2016,3,15
Monfils G.,Ramos-Vinolas A.,6,3,2016,3,15
Wawrinka S.,Kuznetsov An.,6,4,2016,3,15
Wawrinka S.,Kuznetsov An.,7,6,2016,3,15
Nishikori K.,Johnson S.,7,6,2016,3,15
Nishikori K.,Johnson S.,7,6,2016,3,15
Zverev A.,Simon G.,6,2,2016,3,15
Zverev A.,Simon G.,6,2,2016,3,15
Lopez F.,Bautista R.,7,6,2016,3,15
Lopez F.,Bautista R.,6,7,2016,3,15
Lopez F.,Bautista R.,6,4,2016,3,15
Isner J.,Mannarino A.,6,4,2016,3,15
Isner J.,Mannarino A.,7,6,2016,3,15
Nadal R.,Verdasco F.,6,0,2016,3,15
Nadal R.,Verdasco F.,7,6,2016,3,15
Thiem D.,Sock J.,7,5,2016,3,15
Thiem D.,Sock J.,6,7,2016,3,15
Thiem D.,Sock J.,6,1,2016,3,15
Tsonga J.W.,Querrey S.,6,3,2016,3,16
Tsonga J.W.,Querrey S.,6,4,2016,3,16
Djokovic N.,Kohlschreiber P.,7,5,2016,3,16
Djokovic N.,Kohlschreiber P.,7,5,2016,3,16
Cilic M.,Gasquet R.,7,5,2016,3,16
Cilic M.,Gasquet R.,5,7,2016,3,16
Cilic M.,Gasquet R.,6,2,2016,3,16
Goffin D.,Wawrinka S.,6,3,2016,3,16
Goffin D.,Wawrinka S.,5,7,2016,3,16
Goffin D.,Wawrinka S.,7,6,2016,3,16
Raonic M.,Berdych T.,6,4,2016,3,16
Raonic M.,Berdych T.,7,6,2016,3,16
Nadal R.,Zverev A.,6,7,2016,3,16
Nadal R.,Zverev A.,6,0,2016,3,16
Nadal R.,Zverev A.,7,5,2016,3,16
Monfils G.,Delbonis F.,6,3,2016,3,16
Monfils G.,Delbonis F.,6,4,2016,3,16
Nishikori K.,Isner J.,1,6,2016,3,17
Nishikori K.,Isner J.,7,6,2016,3,17
Nishikori K.,Isner J.,7,6,2016,3,17
Djokovic N.,Lopez F.,6,3,2016,3,17
Djokovic N.,Lopez F.,6,3,2016,3,17
Tsonga J.W.,Thiem D.,6,3,2016,3,17
Tsonga J.W.,Thiem D.,6,2,2016,3,17
Goffin D.,Cilic M.,7,6,2016,3,17
Goffin D.,Cilic M.,6,2,2016,3,17
Raonic M.,Monfils G.,7,5,2016,3,18
Raonic M.,Monfils G.,6,3,2016,3,18
Nadal R.,Nishikori K.,6,4,2016,3,18
Nadal R.,Nishikori K.,6,3,2016,3,18
Djokovic N.,Tsonga J.W.,7,6,2016,3,18
Djokovic N.,Tsonga J.W.,7,6,2016,3,18
Raonic M.,Goffin D.,6,3,2016,3,19
Raonic M.,Goffin D.,3,6,2016,3,19
Raonic M.,Goffin D.,6,3,2016,3,19
Djokovic N.,Nadal R.,7,6,2016,3,19
Djokovic N.,Nadal R.,6,2,2016,3,19
Djokovic N.,Raonic M.,6,2,2016,3,20
Djokovic N.,Raonic M.,6,0,2016,3,20
Edmund K.,Vesely J.,6,4,2016,3,23
Edmund K.,Vesely J.,5,7,2016,3,23
Edmund K.,Vesely J.,7,6,2016,3,23
Zverev A.,Mmoh M.,7,6,2016,3,23
Zverev A.,Mmoh M.,7,6,2016,3,23
Ram R.,Donskoy E.,7,5,2016,3,23
Ram R.,Donskoy E.,7,6,2016,3,23
Cervantes I.,Rublev A.,6,4,2016,3,23
Cervantes I.,Rublev A.,6,2,2016,3,23
Pouille L.,Gabashvili T.,7,5,2016,3,23
Pouille L.,Gabashvili T.,6,3,2016,3,23
Lajovic D.,Novikov D.,6,1,2016,3,23
Lajovic D.,Novikov D.,7,6,2016,3,23
Verdasco F.,Muller G.,7,6,2016,3,23
Verdasco F.,Muller G.,6,3,2016,3,23
Groth S.,Estrella Burgos V.,6,3,2016,3,23
Groth S.,Estrella Burgos V.,6,2,2016,3,23
Granollers M.,Fratangelo B.,6,3,2016,3,23
Granollers M.,Fratangelo B.,7,5,2016,3,23
Ramos-Vinolas A.,Gonzalez A.,5,7,2016,3,23
Ramos-Vinolas A.,Gonzalez A.,6,2,2016,3,23
Ramos-Vinolas A.,Gonzalez A.,7,6,2016,3,23
Youzhny M.,Gulbis E.,6,4,2016,3,23
Youzhny M.,Gulbis E.,6,2,2016,3,23
Pospisil V.,Schwartzman D.,2,6,2016,3,23
Pospisil V.,Schwartzman D.,6,3,2016,3,23
Pospisil V.,Schwartzman D.,7,6,2016,3,23
Nishioka Y.,Donaldson J.,6,3,2016,3,23
Nishioka Y.,Donaldson J.,6,4,2016,3,23
Fritz T.,Bolelli S.,6,4,2016,3,23
Fritz T.,Bolelli S.,6,2,2016,3,23
Del Potro J.M.,Pella G.,6,0,2016,3,24
Del Potro J.M.,Pella G.,7,6,2016,3,24
Monaco J.,Dodig I.,3,6,2016,3,24
Monaco J.,Dodig I.,6,3,2016,3,24
Monaco J.,Dodig I.,5,0,2016,3,24
Bedene A.,Carballes Baena R.,4,6,2016,3,24
Bedene A.,Carballes Baena R.,6,2,2016,3,24
Bedene A.,Carballes Baena R.,6,3,2016,3,24
Seppi A.,Young D.,6,3,2016,3,24
Seppi A.,Young D.,6,1,2016,3,24
Millman J.,Carreno-Busta P.,6,3,2016,3,24
Millman J.,Carreno-Busta P.,6,2,2016,3,24
Mannarino A.,Marchenko I.,2,6,2016,3,24
Mannarino A.,Marchenko I.,6,2,2016,3,24
Mannarino A.,Marchenko I.,6,3,2016,3,24
Istomin D.,Coric B.,4,6,2016,3,24
Istomin D.,Coric B.,7,5,2016,3,24
Istomin D.,Coric B.,7,5,2016,3,24
Smyczek T.,Paul T.,6,4,2016,3,24
Smyczek T.,Paul T.,5,7,2016,3,24
Smyczek T.,Paul T.,7,5,2016,3,24
Kuznetsov An.,Dutra Silva R.,6,2,2016,3,24
Kuznetsov An.,Dutra Silva R.,6,3,2016,3,24
Kukushkin M.,Baker B.,6,4,2016,3,24
Kukushkin M.,Baker B.,6,2,2016,3,24
Ito T.,Mahut N.,7,6,2016,3,24
Ito T.,Mahut N.,6,2,2016,3,24
Giraldo S.,Mathieu P.H.,6,2,2016,3,24
Giraldo S.,Mathieu P.H.,2,6,2016,3,24
Giraldo S.,Mathieu P.H.,6,3,2016,3,24
Kudla D.,Chung H.,6,3,2016,3,24
Kudla D.,Chung H.,3,6,2016,3,24
Kudla D.,Chung H.,6,1,2016,3,24
Dzumhur D.,Mayer L.,4,6,2016,3,24
Dzumhur D.,Mayer L.,6,3,2016,3,24
Dzumhur D.,Mayer L.,6,4,2016,3,24
Herbert P.H,Rosol L.,7,5,2016,3,24
Herbert P.H,Rosol L.,6,4,2016,3,24
Stakhovsky S.,Jarry N.,7,6,2016,3,24
Stakhovsky S.,Jarry N.,7,5,2016,3,24
Delbonis F.,Ymer E.,6,1,2016,3,24
Delbonis F.,Ymer E.,4,6,2016,3,24
Delbonis F.,Ymer E.,6,3,2016,3,24
Baghdatis M.,Becker B.,6,3,2016,3,25
Baghdatis M.,Becker B.,6,4,2016,3,25
Cilic M.,Lajovic D.,6,4,2016,3,25
Cilic M.,Lajovic D.,6,1,2016,3,25
Thiem D.,Groth S.,7,5,2016,3,25
Thiem D.,Groth S.,6,2,2016,3,25
Pouille L.,Garcia-Lopez G.,6,2,2016,3,25
Pouille L.,Garcia-Lopez G.,6,4,2016,3,25
Nishioka Y.,Lopez F.,6,4,2016,3,25
Nishioka Y.,Lopez F.,6,4,2016,3,25
Ferrer D.,Fritz T.,7,6,2016,3,25
Ferrer D.,Fritz T.,6,1,2016,3,25
Simon G.,Monaco J.,7,5,2016,3,25
Simon G.,Monaco J.,6,1,2016,3,25
Goffin D.,Granollers M.,6,4,2016,3,25
Goffin D.,Granollers M.,6,4,2016,3,25
Zeballos H.,Del Potro J.M.,6,4,2016,3,25
Zeballos H.,Del Potro J.M.,6,4,2016,3,25
Paire B.,Youzhny M.,6,3,2016,3,25
Paire B.,Youzhny M.,6,4,2016,3,25
Verdasco F.,Chardy J.,6,4,2016,3,25
Verdasco F.,Chardy J.,6,4,2016,3,25
Sousa J.,Pospisil V.,6,7,2016,3,25
Sousa J.,Pospisil V.,7,6,2016,3,25
Sousa J.,Pospisil V.,6,2,2016,3,25
Troicki V.,Cervantes I.,6,7,2016,3,25
Troicki V.,Cervantes I.,7,6,2016,3,25
Troicki V.,Cervantes I.,7,6,2016,3,25
Johnson S.,Zverev A.,7,6,2016,3,25
Johnson S.,Zverev A.,7,6,2016,3,25
Gasquet R.,Ramos-Vinolas A.,6,4,2016,3,26
Gasquet R.,Ramos-Vinolas A.,6,4,2016,3,26
Djokovic N.,Edmund K.,6,3,2016,3,26
Djokovic N.,Edmund K.,6,3,2016,3,26
Nishikori K.,Herbert P.H,6,2,2016,3,26
Nishikori K.,Herbert P.H,7,6,2016,3,26
Raonic M.,Kudla D.,7,6,2016,3,26
Raonic M.,Kudla D.,6,4,2016,3,26
Dolgopolov O.,Seppi A.,6,4,2016,3,26
Dolgopolov O.,Seppi A.,6,4,2016,3,26
Kuznetsov An.,Wawrinka S.,6,4,2016,3,26
Kuznetsov An.,Wawrinka S.,6,3,2016,3,26
Sock J.,Stakhovsky S.,6,2,2016,3,26
Sock J.,Stakhovsky S.,3,2,2016,3,26
Monfils G.,Ito T.,6,3,2016,3,26
Monfils G.,Ito T.,6,2,2016,3,26
Dzumhur D.,Nadal R.,2,6,2016,3,26
Dzumhur D.,Nadal R.,6,4,2016,3,26
Dzumhur D.,Nadal R.,3,0,2016,3,26
Dimitrov G.,Delbonis F.,7,6,2016,3,26
Dimitrov G.,Delbonis F.,4,6,2016,3,26
Dimitrov G.,Delbonis F.,6,4,2016,3,26
Kukushkin M.,Bellucci T.,5,7,2016,3,26
Kukushkin M.,Bellucci T.,6,3,2016,3,26
Cuevas P.,Millman J.,7,5,2016,3,26
Cuevas P.,Millman J.,6,4,2016,3,26
Kyrgios N.,Baghdatis M.,6,2,2016,3,26
Kyrgios N.,Baghdatis M.,6,1,2016,3,26
Bautista R.,Bedene A.,7,5,2016,3,26
Bautista R.,Bedene A.,2,2,2016,3,26
Smyczek T.,Isner J.,6,2,2016,3,26
Smyczek T.,Isner J.,2,6,2016,3,26
Smyczek T.,Isner J.,7,6,2016,3,26
Mannarino A.,Querrey S.,6,7,2016,3,26
Mannarino A.,Querrey S.,6,2,2016,3,26
Mannarino A.,Querrey S.,6,4,2016,3,26
Tsonga J.W.,Giraldo S.,6,3,2016,3,27
Tsonga J.W.,Giraldo S.,6,1,2016,3,27
Murray A.,Istomin D.,6,3,2016,3,27
Murray A.,Istomin D.,7,5,2016,3,27
Berdych T.,Johnson S.,6,3,2016,3,27
Berdych T.,Johnson S.,6,7,2016,3,27
Berdych T.,Johnson S.,6,3,2016,3,27
Thiem D.,Nishioka Y.,6,2,2016,3,27
Thiem D.,Nishioka Y.,6,2,2016,3,27
Goffin D.,Troicki V.,6,1,2016,3,27
Goffin D.,Troicki V.,6,1,2016,3,27
Zeballos H.,Verdasco F.,1,6,2016,3,27
Zeballos H.,Verdasco F.,6,4,2016,3,27
Zeballos H.,Verdasco F.,7,6,2016,3,27
Gasquet R.,Paire B.,6,3,2016,3,27
Gasquet R.,Paire B.,6,0,2016,3,27
Simon G.,Cilic M.,6,3,2016,3,27
Simon G.,Cilic M.,6,7,2016,3,27
Simon G.,Cilic M.,6,3,2016,3,27
Djokovic N.,Sousa J.,6,4,2016,3,27
Djokovic N.,Sousa J.,6,1,2016,3,27
Pouille L.,Ferrer D.,6,7,2016,3,28
Pouille L.,Ferrer D.,7,6,2016,3,28
Pouille L.,Ferrer D.,7,5,2016,3,28
Nishikori K.,Dolgopolov O.,6,2,2016,3,28
Nishikori K.,Dolgopolov O.,6,2,2016,3,28
Bautista R.,Tsonga J.W.,2,6,2016,3,28
Bautista R.,Tsonga J.W.,6,3,2016,3,28
Bautista R.,Tsonga J.W.,7,6,2016,3,28
Kuznetsov An.,Mannarino A.,2,6,2016,3,28
Kuznetsov An.,Mannarino A.,7,5,2016,3,28
Kuznetsov An.,Mannarino A.,6,0,2016,3,28
Dimitrov G.,Murray A.,6,7,2016,3,28
Dimitrov G.,Murray A.,6,4,2016,3,28
Dimitrov G.,Murray A.,6,3,2016,3,28
Kyrgios N.,Smyczek T.,6,4,2016,3,28
Kyrgios N.,Smyczek T.,6,4,2016,3,28
Monfils G.,Cuevas P.,6,3,2016,3,28
Monfils G.,Cuevas P.,6,4,2016,3,28
Dzumhur D.,Kukushkin M.,4,6,2016,3,29
Dzumhur D.,Kukushkin M.,6,1,2016,3,29
Dzumhur D.,Kukushkin M.,6,2,2016,3,29
Raonic M.,Sock J.,7,6,2016,3,29
Raonic M.,Sock J.,6,4,2016,3,29
Goffin D.,Zeballos H.,7,5,2016,3,29
Goffin D.,Zeballos H.,6,3,2016,3,29
Berdych T.,Gasquet R.,6,4,2016,3,29
Berdych T.,Gasquet R.,3,6,2016,3,29
Berdych T.,Gasquet R.,7,5,2016,3,29
Simon G.,Pouille L.,6,0,2016,3,29
Simon G.,Pouille L.,6,1,2016,3,29
Kyrgios N.,Kuznetsov An.,7,6,2016,3,29
Kyrgios N.,Kuznetsov An.,6,3,2016,3,29
Djokovic N.,Thiem D.,6,3,2016,3,29
Djokovic N.,Thiem D.,6,4,2016,3,29
Raonic M.,Dzumhur D.,6,0,2016,3,29
Raonic M.,Dzumhur D.,6,3,2016,3,29
Monfils G.,Dimitrov G.,6,7,2016,3,30
Monfils G.,Dimitrov G.,6,3,2016,3,30
Monfils G.,Dimitrov G.,6,3,2016,3,30
Nishikori K.,Bautista R.,6,2,2016,3,30
Nishikori K.,Bautista R.,6,4,2016,3,30
Goffin D.,Simon G.,3,6,2016,3,30
Goffin D.,Simon G.,6,2,2016,3,30
Goffin D.,Simon G.,6,1,2016,3,30
Djokovic N.,Berdych T.,6,3,2016,3,31
Djokovic N.,Berdych T.,6,3,2016,3,31
Nishikori K.,Monfils G.,4,6,2016,3,31
Nishikori K.,Monfils G.,6,3,2016,3,31
Nishikori K.,Monfils G.,7,6,2016,3,31
Kyrgios N.,Raonic M.,6,4,2016,4,1
Kyrgios N.,Raonic M.,7,6,2016,4,1
Djokovic N.,Goffin D.,7,6,2016,4,1
Djokovic N.,Goffin D.,6,4,2016,4,1
Nishikori K.,Kyrgios N.,6,3,2016,4,2
Nishikori K.,Kyrgios N.,7,5,2016,4,2
Djokovic N.,Nishikori K.,6,3,2016,4,3
Djokovic N.,Nishikori K.,6,3,2016,4,3
Chung H.,Estrella Burgos V.,6,4,2016,4,4
Chung H.,Estrella Burgos V.,6,7,2016,4,4
Chung H.,Estrella Burgos V.,6,0,2016,4,4
Kudla D.,Zverev M.,3,6,2016,4,4
Kudla D.,Zverev M.,7,6,2016,4,4
Kudla D.,Zverev M.,7,6,2016,4,4
Monaco J.,Melzer G.,6,2,2016,4,5
Monaco J.,Melzer G.,6,7,2016,4,5
Monaco J.,Melzer G.,6,4,2016,4,5
Baghdatis M.,Schwartzman D.,6,0,2016,4,5
Baghdatis M.,Schwartzman D.,6,0,2016,4,5
Smyczek T.,Kicker N.,4,6,2016,4,5
Smyczek T.,Kicker N.,7,6,2016,4,5
Smyczek T.,Kicker N.,6,4,2016,4,5
Young D.,Johnson S.,6,4,2016,4,5
Young D.,Johnson S.,6,3,2016,4,5
Paul T.,Lorenzi P.,6,2,2016,4,5
Paul T.,Lorenzi P.,6,3,2016,4,5
Querrey S.,Opelka R.,6,4,2016,4,5
Querrey S.,Opelka R.,7,6,2016,4,5
Becker B.,Berrer M.,7,6,2016,4,5
Becker B.,Berrer M.,6,0,2016,4,5
Barton M.,Tiafoe F.,6,3,2016,4,5
Barton M.,Tiafoe F.,6,4,2016,4,5
Lacko L.,Tursunov D.,6,1,2016,4,5
Lacko L.,Tursunov D.,7,5,2016,4,5
Verdasco F.,Berlocq C.,6,4,2016,4,6
